id,PassedStepsPart,CostablePercentage,ScoredUnscoredRatio,Score,AveragePassingTime,AverageIdlingTime,SkippedPersentage,TimeDeviation,ScoreDeviation,EventsCount,WorkDaysPercentage,DayAverage,MaxIdleDays,MaxVisitingDays,AverageDayPart,passed
756,0.138028,0.040816,0.010638,0.016807,0.000482,0.003331,0.379310,0.100515,0.090274,0.029658,1.000000,0.184300,0.000000,0.071429,0.050764,0
757,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000328,0.000000,0.000000,0.000000,0.000000,0.000000,0
758,0.025352,0.000000,0.000000,0.000000,1.000000,0.117157,0.959276,0.385746,0.381760,0.004588,1.000000,0.030717,0.000000,0.071429,0.173970,0
759,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
760,0.154930,0.163636,0.048913,0.075630,0.004831,1.000000,0.000000,-0.331036,-0.353945,0.034082,0.166667,0.102389,0.714286,0.071429,0.046985,0
761,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000328,0.000000,0.000000,0.000000,0.000000,0.000000,0
762,0.022535,0.375000,0.150000,0.025210,0.001926,0.000715,0.653846,-0.409432,-0.500000,0.005407,1.000000,0.030717,0.000000,0.071429,0.004954,0
764,0.402817,0.174825,0.052966,0.302521,0.960501,1.000000,0.000000,-0.210045,-0.214815,0.083074,0.666667,0.098407,0.142857,0.285714,0.286611,0
765,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000328,0.000000,0.000000,0.000000,0.000000,0.000000,0
766,0.090141,0.093750,0.025862,0.025210,0.003027,0.144962,0.000000,-0.330095,-0.373800,0.019499,0.666667,0.058020,0.071429,0.071429,0.049635,0
767,0.166197,0.084746,0.023148,0.042017,0.003687,0.487566,0.280488,-0.470932,-0.491564,0.030968,0.357143,0.042321,0.285714,0.142857,0.016218,1
768,0.008451,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.103604,0.103604,0.001475,1.000000,0.010239,0.000000,0.071429,0.001030,0
769,0.121127,0.023256,0.005952,0.008403,0.000275,1.000000,0.269841,-0.058016,-0.006283,0.028019,0.444444,0.047782,0.214286,0.071429,0.020148,0
770,0.225352,0.200000,0.062500,0.159664,0.105210,1.000000,0.012346,-0.481865,-0.500000,0.054072,0.333333,0.068259,0.357143,0.142857,0.278023,1
771,0.042254,0.000000,0.000000,0.000000,1.000000,1.000000,0.906504,-0.106702,0.033165,0.009995,0.333333,0.039249,0.285714,0.071429,0.003490,0
772,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
773,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000328,0.000000,0.000000,0.000000,0.000000,0.000000,0
774,0.030986,0.000000,0.000000,0.000000,1.000000,0.000347,0.000000,-0.439850,-0.492063,0.005571,1.000000,0.037543,0.000000,0.071429,0.000486,0
775,0.090141,0.093750,0.025862,0.025210,0.002843,0.601178,0.000000,-0.194250,-0.186826,0.019335,0.200000,0.058020,0.571429,0.071429,0.054144,0
776,0.138028,0.122449,0.034884,0.067227,0.139007,0.057966,0.489796,-0.171018,-0.155817,0.026872,0.333333,0.058020,0.428571,0.142857,0.122033,0
778,0.019718,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.045337,0.045337,0.003441,1.000000,0.023891,0.000000,0.071429,0.003993,0
779,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000328,0.000000,0.000000,0.000000,0.000000,0.000000,0
780,0.177465,0.126984,0.036364,0.067227,0.008805,0.189352,0.748031,-0.448412,-0.430473,0.041619,0.307692,0.058874,0.357143,0.142857,0.112347,0
781,0.154930,0.163636,0.048913,0.075630,0.013269,0.408808,0.083333,-0.013932,-0.173293,0.061773,0.500000,0.062287,0.285714,0.142857,0.101684,0
783,0.881690,0.118211,0.033514,0.361345,0.018143,0.008986,0.000000,-0.232905,-0.249681,0.187940,1.000000,0.398180,0.000000,0.214286,0.695112,0
784,0.112676,0.100000,0.027778,0.033613,0.012795,0.123383,0.000000,-0.329470,-0.309804,0.024742,0.750000,0.047782,0.071429,0.142857,0.128727,0
785,0.008451,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.100000,0.100000,0.001475,1.000000,0.010239,0.000000,0.071429,0.000231,0
786,0.163380,0.155172,0.045918,0.075630,0.010548,0.063686,0.092308,-0.212348,-0.153413,0.038670,1.000000,0.052901,0.000000,0.285714,0.235862,0
787,0.163380,0.086207,0.023585,0.042017,0.006246,0.013392,0.134328,-0.287759,-0.318271,0.033098,1.000000,0.197952,0.000000,0.071429,0.393264,0
789,0.332394,0.194915,0.060526,0.268908,0.164606,0.758186,0.243590,-0.346211,-0.354056,0.074881,0.600000,0.048540,0.214286,0.214286,0.057160,0
791,0.022535,0.000000,0.000000,0.000000,1.000000,0.015514,0.000000,-0.457911,-0.500000,0.004096,1.000000,0.027304,0.000000,0.071429,0.022882,0
792,0.008451,0.000000,0.000000,0.000000,1.000000,1.000000,0.400000,-0.200000,-0.500000,0.002458,1.000000,0.020478,0.000000,0.071429,0.000208,0
793,0.791549,0.181495,0.055435,0.655462,1.000000,0.572590,0.000000,0.029350,0.035183,0.163198,0.916667,0.098666,0.071429,0.714286,0.228477,0
795,0.045070,0.062500,0.016667,0.008403,0.000826,1.000000,0.000000,-0.449330,-0.500000,0.011306,0.777778,0.011214,0.071429,0.214286,0.110522,0
796,0.560563,0.175879,0.053354,0.445378,1.000000,1.000000,0.000000,-0.350411,-0.401520,0.128461,0.733333,0.078498,0.142857,0.428571,0.170831,0
797,0.011268,0.000000,0.000000,0.000000,1.000000,0.001811,0.000000,0.293788,0.452381,0.003113,1.000000,0.023891,0.000000,0.071429,0.002535,0
798,0.383099,0.183824,0.056306,0.302521,0.493822,0.539342,0.000000,-0.366632,-0.365587,0.081435,0.533333,0.066980,0.214286,0.214286,0.109745,1
799,0.050704,0.111111,0.031250,0.016807,0.001169,1.000000,0.000000,-0.452792,-0.500000,0.013272,0.733333,0.008688,0.214286,0.571429,0.066319,0
800,0.050704,0.000000,0.000000,0.000000,1.000000,1.000000,0.050000,-0.117126,-0.162091,0.009176,1.000000,0.064846,0.000000,0.071429,0.004838,0
801,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000328,0.000000,0.000000,0.000000,0.000000,0.000000,0
802,0.078873,0.107143,0.030000,0.025210,0.004815,0.418235,0.000000,0.288420,0.248283,0.016385,1.000000,0.059727,0.000000,0.142857,0.007280,0
803,0.230986,0.097561,0.027027,0.067227,0.006553,0.891445,0.441718,-0.095407,-0.132283,0.052433,0.500000,0.050707,0.214286,0.214286,0.113426,0
804,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
805,0.115493,0.146341,0.042857,0.067227,0.013025,0.977702,0.754011,0.163458,0.158170,0.028347,0.384615,0.037543,0.357143,0.214286,0.036859,0
808,0.191549,0.132353,0.038136,0.075630,0.018513,0.204757,0.786164,-0.316654,-0.385626,0.063903,1.000000,0.086462,0.000000,0.214286,0.256092,0
809,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.600000,0.016129,0.016129,0.000983,1.000000,0.006826,0.000000,0.071429,0.000359,0
810,0.256338,0.175824,0.053333,0.159664,0.070874,0.234203,0.000000,-0.126715,-0.147205,0.048665,0.625000,0.065529,0.071429,0.142857,0.050373,0
811,0.616901,0.182648,0.055866,0.504202,0.068738,0.289546,0.379603,-0.467176,-0.473923,0.125840,0.357143,0.152901,0.500000,0.214286,0.351681,0
813,0.185915,0.075758,0.020492,0.042017,0.003962,0.219157,0.371681,-0.370136,-0.426861,0.038506,0.333333,0.051877,0.428571,0.214286,0.078100,0
815,0.030986,0.000000,0.000000,0.000000,1.000000,1.000000,0.873563,-0.442712,-0.500000,0.010323,0.733333,0.006516,0.285714,0.714286,0.357393,0
816,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.250000,-0.500000,0.000655,0.153846,0.003413,0.785714,0.071429,0.000000,0
817,0.030986,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.110648,0.110648,0.005407,1.000000,0.037543,0.000000,0.071429,0.004653,0
818,0.281690,0.190000,0.058642,0.201681,0.984780,0.487035,0.047170,-0.290475,-0.296706,0.069966,0.538462,0.058020,0.357143,0.357143,0.196667,0
820,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.750000,0.012195,0.012195,0.000983,1.000000,0.006826,0.000000,0.071429,0.000475,0
821,0.019718,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.374249,-0.500000,0.005243,0.500000,0.007509,0.285714,0.142857,0.039771,0
822,0.419718,0.154362,0.045635,0.268908,1.000000,1.000000,0.006494,-0.033895,-0.183864,0.225954,1.000000,0.082366,0.000000,1.071429,0.613241,0
823,0.005634,0.000000,0.000000,0.000000,1.000000,0.000513,0.866667,-0.348780,-0.500000,0.001147,1.000000,0.006826,0.000000,0.071429,0.000718,0
824,0.273239,0.195876,0.060897,0.201681,0.078952,0.166341,0.010204,-0.324127,-0.315935,0.055874,0.333333,0.069625,0.714286,0.214286,0.560822,1
825,0.301408,0.186916,0.057471,0.218487,0.223267,0.177742,0.000000,-0.373165,-0.371342,0.062264,0.428571,0.063140,0.285714,0.142857,0.394562,0
826,0.312676,0.108108,0.030303,0.151261,0.087711,1.000000,0.220690,-0.018152,-0.081177,0.074390,0.428571,0.075085,0.428571,0.214286,0.091971,0
827,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
828,0.360563,0.140625,0.040909,0.184874,0.161686,0.482070,0.000000,-0.359694,-0.344438,0.092250,0.800000,0.132253,0.071429,0.142857,0.246036,0
829,0.326761,0.181034,0.055263,0.235294,0.152366,0.875360,0.172414,-0.314463,-0.339324,0.069966,0.615385,0.058874,0.142857,0.214286,0.158449,0
830,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
831,0.019718,0.000000,0.000000,0.000000,1.000000,0.000430,0.222222,-0.275279,-0.211019,0.004752,1.000000,0.023891,0.000000,0.071429,0.005289,0
832,0.222535,0.177215,0.053846,0.134454,1.000000,0.705371,0.000000,-0.397902,-0.445648,0.048173,0.700000,0.046319,0.214286,0.285714,0.125999,0
833,0.016901,0.000000,0.000000,0.000000,1.000000,0.000323,0.142857,0.250487,0.208760,0.003277,1.000000,0.020478,0.000000,0.071429,0.005938,0
834,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
835,0.084507,0.100000,0.027778,0.025210,0.001330,0.005067,0.000000,-0.336229,-0.356984,0.015730,1.000000,0.102389,0.000000,0.071429,0.029167,0
837,0.107042,0.000000,0.000000,0.000000,1.000000,0.000637,0.875371,-0.406757,-0.394466,0.021137,0.285714,0.071672,0.357143,0.071429,0.007784,1
838,0.107042,0.131579,0.037879,0.042017,0.004348,0.004475,0.208333,-0.434381,-0.446425,0.025397,1.000000,0.044369,0.000000,0.214286,0.020949,0
840,0.363380,0.108527,0.030435,0.184874,0.026033,1.000000,0.162338,-0.198737,-0.257501,0.086515,0.384615,0.099659,0.428571,0.142857,0.219229,0
841,0.011268,0.000000,0.000000,0.000000,1.000000,0.000860,0.987461,0.192584,0.141350,0.002458,1.000000,0.013652,0.000000,0.071429,0.001794,0
842,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000328,0.000000,0.000000,0.000000,0.000000,0.000000,0
843,0.225352,0.187500,0.057692,0.142857,0.896324,0.152256,0.000000,-0.434055,-0.456846,0.047190,1.000000,0.098976,0.000000,0.214286,0.275629,0
844,0.219718,0.102564,0.028571,0.084034,0.498180,0.599369,0.225490,-0.289752,-0.375302,0.059315,0.555556,0.064846,0.285714,0.214286,0.170894,0
845,0.002817,0.000000,0.000000,0.000000,1.000000,0.242012,0.000000,-0.249987,-0.500000,0.000655,1.000000,0.003413,0.000000,0.071429,0.338715,0
846,0.323944,0.078261,0.021226,0.075630,0.007246,0.283064,0.218543,0.422796,0.406858,0.077831,0.357143,0.090785,0.357143,0.214286,0.142847,0
847,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.100000,0.100000,0.000983,1.000000,0.006826,0.000000,0.071429,0.000058,0
848,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
849,0.059155,0.095238,0.026316,0.016807,0.001032,1.000000,0.000000,-0.444052,-0.451463,0.011961,0.285714,0.037543,0.357143,0.071429,0.058802,0
850,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.914286,0.500000,0.500000,0.001311,1.000000,0.010239,0.000000,0.071429,0.000012,0
851,0.028169,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.433544,-0.500000,0.005407,0.500000,0.011092,0.285714,0.214286,0.000584,0
852,0.509859,0.138122,0.040064,0.310924,1.000000,0.471635,0.010417,0.025716,0.021020,0.112731,0.466667,0.100439,0.428571,0.285714,0.249302,0
853,0.011268,0.000000,0.000000,0.000000,1.000000,0.709349,0.444444,-0.101138,-0.249709,0.002458,1.000000,0.008532,0.000000,0.142857,0.497772,0
854,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
855,0.292958,0.105769,0.029570,0.151261,0.108693,1.000000,0.396648,-0.037610,-0.135417,0.070293,0.466667,0.063871,0.285714,0.214286,0.102801,0
856,0.112676,0.050000,0.013158,0.016807,0.003577,0.002508,0.000000,-0.483088,-0.500000,0.031788,1.000000,0.150171,0.000000,0.071429,0.046400,0
857,0.014085,0.000000,0.000000,0.000000,1.000000,0.060584,0.772727,-0.123918,-0.099992,0.002622,0.400000,0.008532,0.214286,0.071429,0.042546,0
858,0.430986,0.176471,0.053571,0.336134,1.000000,1.000000,0.006494,-0.316859,-0.320933,0.105030,0.357143,0.122867,0.357143,0.142857,0.244458,1
859,0.025352,0.000000,0.000000,0.000000,1.000000,0.004831,0.000000,-0.138141,-0.493070,0.007701,1.000000,0.034130,0.000000,0.071429,0.014583,0
860,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
863,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
864,0.042254,0.200000,0.062500,0.025210,0.001147,1.000000,0.627907,0.083968,-0.099296,0.010814,0.300000,0.026166,0.500000,0.142857,0.048117,1
865,0.005634,0.500000,0.250000,0.008403,0.001101,0.000215,0.800000,-0.354167,-0.500000,0.001311,1.000000,0.006826,0.000000,0.071429,0.000486,0
866,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000983,1.000000,0.006826,0.000000,0.071429,0.000162,0
869,0.112676,0.075000,0.020270,0.025210,0.004494,0.015654,0.066667,0.187013,0.169695,0.022776,1.000000,0.143345,0.000000,0.071429,0.101655,0
870,0.008451,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.303207,-0.500000,0.003932,0.714286,0.004096,0.071429,0.214286,0.272747,0
871,0.011268,0.000000,0.000000,0.000000,1.000000,0.002406,0.916667,-0.270365,-0.385027,0.002130,1.000000,0.013652,0.000000,0.071429,0.007731,0
872,0.076056,0.111111,0.031250,0.025210,0.008439,0.001147,0.000000,-0.108265,-0.133301,0.014583,1.000000,0.092150,0.000000,0.071429,0.022025,0
873,0.416901,0.141892,0.041339,0.243697,1.000000,0.921621,0.318777,-0.099548,-0.134946,0.115681,0.600000,0.107509,0.214286,0.214286,0.247488,0
874,0.081690,0.000000,0.000000,0.000000,1.000000,1.000000,0.809211,-0.386466,-0.386466,0.014255,0.375000,0.032992,0.214286,0.071429,0.043985,0
875,0.022535,0.000000,0.000000,0.000000,1.000000,0.016303,0.000000,-0.390400,-0.500000,0.005899,1.000000,0.027304,0.000000,0.071429,0.061725,0
876,0.022535,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.076531,-0.076531,0.003932,1.000000,0.027304,0.000000,0.071429,0.000868,0
877,0.002817,0.000000,0.000000,0.000000,1.000000,0.001290,0.000000,-0.250000,-0.500000,0.000655,1.000000,0.003413,0.000000,0.071429,0.001806,0
878,0.025352,0.000000,0.000000,0.000000,1.000000,0.000149,0.375000,0.035741,-0.080110,0.005079,1.000000,0.034130,0.000000,0.071429,0.001701,0
880,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.021739,0.021739,0.000983,1.000000,0.006826,0.000000,0.071429,0.000266,0
881,0.092958,0.060606,0.016129,0.016807,0.003852,0.066511,0.738806,0.014384,-0.044715,0.018843,1.000000,0.061433,0.000000,0.142857,0.013848,0
882,0.022535,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.152349,0.152349,0.003932,1.000000,0.027304,0.000000,0.071429,0.037095,0
883,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000983,1.000000,0.006826,0.000000,0.071429,0.002500,0
884,0.419718,0.147651,0.043307,0.260504,1.000000,0.668435,0.031250,-0.112587,-0.183563,0.108635,0.800000,0.080205,0.071429,0.214286,0.070149,0
885,0.121127,0.093023,0.025641,0.033613,1.000000,0.142759,0.000000,-0.370853,-0.452010,0.035229,1.000000,0.156997,0.000000,0.071429,0.565729,0
886,0.030986,0.000000,0.000000,0.000000,1.000000,0.000298,0.000000,-0.110889,-0.088832,0.005735,1.000000,0.037543,0.000000,0.071429,0.001898,0
887,0.222535,0.164557,0.049242,0.117647,0.597354,0.249135,0.000000,-0.424914,-0.447610,0.055546,1.000000,0.111490,0.000000,0.214286,0.329414,0
888,0.211268,0.146667,0.042969,0.100840,0.376622,0.307010,0.000000,-0.494075,-0.500000,0.058332,0.833333,0.058703,0.071429,0.285714,0.243338,0
889,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.154949,-0.500000,0.000983,1.000000,0.003413,0.000000,0.214286,0.112118,0
890,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
891,0.022535,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.192020,-0.192020,0.003932,1.000000,0.027304,0.000000,0.071429,0.003808,0
892,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,1
893,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.857143,0.000000,0.000000,0.000983,1.000000,0.006826,0.000000,0.071429,0.000069,0
894,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
896,0.160563,0.157895,0.046875,0.075630,0.008118,0.155322,0.481818,-0.098036,-0.136113,0.030968,1.000000,0.052048,0.000000,0.285714,0.103672,0
897,0.005634,0.000000,0.000000,0.000000,1.000000,0.055796,0.000000,0.000499,0.000000,0.001311,1.000000,0.006826,0.000000,0.071429,0.078681,0
898,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000328,0.000000,0.000000,0.000000,0.000000,0.000000,0
899,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
900,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
902,0.005634,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000983,1.000000,0.006826,0.000000,0.071429,0.000116,0
903,0.019718,0.428571,0.187500,0.025210,0.003256,0.001038,0.729730,0.040483,-0.177609,0.007701,1.000000,0.034130,0.000000,0.071429,0.011597,0
904,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
906,0.016901,0.000000,0.000000,0.000000,1.000000,0.000441,0.927711,0.243983,-0.002662,0.006063,1.000000,0.040956,0.000000,0.071429,0.005359,0
907,0.005634,0.000000,0.000000,0.000000,1.000000,0.000835,0.000000,-0.118182,-0.235294,0.001311,1.000000,0.006826,0.000000,0.071429,0.001169,0
908,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.243045,0.000000,0.000655,0.500000,0.003413,0.142857,0.071429,0.080012,0
909,0.123944,0.068182,0.018293,0.025210,0.001376,0.338091,0.000000,-0.250753,-0.378444,0.033918,1.000000,0.070535,0.000000,0.214286,0.015312,0
910,0.163380,0.086207,0.023585,0.042017,0.004485,0.173702,0.134328,-0.261533,-0.311381,0.039489,1.000000,0.112628,0.000000,0.142857,0.255203,0
911,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
912,0.222535,0.164557,0.049242,0.117647,0.014298,0.247908,0.000000,-0.483690,-0.500000,0.048665,1.000000,0.037969,0.000000,0.571429,0.304967,0
913,0.011268,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.022876,-0.022876,0.001966,1.000000,0.013652,0.000000,0.071429,0.001539,0
914,0.002817,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000492,0.000000,0.000000,0.000000,0.000000,0.000000,0
915,0.095775,0.117647,0.033333,0.033613,0.002545,0.835992,0.000000,-0.329083,-0.352758,0.020154,0.153846,0.059727,0.785714,0.071429,0.021169,0
917,0.219718,0.179487,0.054687,0.134454,0.014673,0.013726,0.771831,-0.447396,-0.452772,0.048665,1.000000,0.276451,0.000000,0.071429,0.482072,0
918,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000328,0.000000,0.000000,0.000000,0.000000,0.000000,0
919,0.011268,0.000000,0.000000,0.000000,1.000000,0.025466,0.000000,-0.139474,-0.083163,0.002294,1.000000,0.004551,0.000000,0.214286,0.026065,0
921,0.028169,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.114474,0.114474,0.004916,1.000000,0.034130,0.000000,0.071429,0.002604,0
